345812332,2413741b-7ef2-435e-8365-6a286337e606,2287.3
345812332,3c5aeaee-3239-4caf-ae91-d8279016f6c6,61.330634004061785
345812332,0d3df807-479b-4642-a073-72414ba2f1c7,2249.3
345812332,eb4037a9-c1fc-4e98-b75f-eccf7edf5efd,87.87184706335229,31,1
345812332,bfdfe922-5566-4eb8-aefb-36d776043781,1652.3
345879912,6f0841ec-83ad-4d10-a4b3-d095db5c0a0f,72.15353451826564
345879912,ad9a045f-4aa4-4653-9466-2868bac69c22,2034.3
345879912,d92d02a3-539b-4da3-a791-8f162ab7a414,29.608572541912167
345879912,dc02fb93-ec7c-43cc-a883-b7033820e0dc,1848.3
345879912,6af9eb39-51ec-4962-8931-a8bca0f84a32,53.49922699049139,31,1
345879912,d6f693d3-fecd-41d2-9702-9e5368c6897b,1780.3
423168945,8bd990cc-f548-49b1-8a09-7f01acc3ae24,32.084284385234625
423168945,3e512298-6a4c-4df1-8238-56fc68006644,2106.3
423168945,ddb9af56-698d-4542-9d70-bc6e5060c69a,12.37657921258937
423168945,03d902b3-5ba7-4533-a85e-9a6c1f242d70,2281.3
423168945,babca5ad-0db3-4460-8f0f-a318dbb9131f,10.607292676630177,31,1
423168945,e97f532d-d9a7-47f6-965a-97f10b02248f,2345.3
235445789,94061107-0366-4bc7-93bf-ecc63cf1c581,62.30500543561575
235445789,30710bdd-25c6-41ed-a835-67364ed457a9,2312.3
235445789,375fc99e-044d-492d-9eaf-09add6bc46b6,34.42884962528326
235445789,e3807439-0422-4875-b16e-a550894f7735,2300.3
235445789,a4c868f6-b7d7-48d1-8160-b407944c5bb9,52.625941084090044,31,1
235445789,5e0f2264-8236-4423-8d51-b5905edffd11,1727.3
436789213,fa99db34-3954-4cee-bb30-4468fd509dc2,6.576266354106692
436789213,8e1d7a18-f783-4a10-8fee-092c093bf2ed,1993.3
436789213,6fd3b589-e3d4-4bed-9e19-153797d7e4eb,74.39273633973043
436789213,8c9b5603-1cb1-4a77-9464-01235f885279,1997.3
436789213,7063deb4-9377-42a8-b160-41c4facb4b32,22.384465860938693,31,1
436789213,d9c06883-a429-4cf1-b0eb-443d888a76c7,1689.3
233435656,6358947b-8d1f-474f-8e4b-50a0f6f8a1d4,81.7497914410963
233435656,cab4bd1b-a741-47c1-ae5a-1aeb78bc5a43,1610.3
233435656,db0b8fa5-d8ab-4839-acd0-16671a170e70,52.57316693155799
233435656,fbc158ed-523f-4f99-b77a-9858edd62bde,2016.3
233435656,b0ef3f8a-e4bd-429f-b892-5a691665e1f9,5.539185149163876,31,1
233435656,aa7270c6-03db-423b-afd4-c0ca7e299139,2408.3
435678787,6dfab256-81bd-4dd0-8c25-bb6a265ab7f8,5.9055574805309625
435678787,dc46ee51-8b13-4616-b54e-3da1aceb58ad,2221.3
435678787,f7a64702-d354-47ea-b09a-2a486e73d768,66.98213490162638
435678787,927895a6-c4eb-44b1-af62-fc9a77947449,2168.3
435678787,2f1da128-84ce-4b23-9e0e-46003937ac45,0.5942519468199745,31,1
435678787,838a129a-c236-45e1-a4bf-3ec1ba394b16,2211.3
563432913,8acedd15-ab91-494c-b7a7-0434149f6fa4,12.68884436584422
563432913,7402d15a-dc46-4c26-8234-ac80a1a4455d,2532.3
563432913,176604f0-9523-4fc0-941a-e3dbbe38db55,83.68616886642343
563432913,22082bff-0d09-4fe1-b1b0-7430d5b29156,1749.3
563432913,0639972e-18bb-4465-86c9-fb80e568de9a,72.71662555126726,31,1
563432913,a0b9b6ab-6aae-4d53-a269-9807ae95c939,1578.3
